정부,대통령,명칭,이름,임기시작,임기종료,링크
제6공화국,김영삼,해양수산부 장관,신상우,1996년 8월,1997년 3월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%185
제6공화국,김영삼,해양수산부 장관,조정제,1997년 8월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%186
제6공화국,김영삼,정무제1장관,김덕룡,1993년 2월,1993년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%187
제6공화국,김영삼,정무제1장관,서청원,1993년 12월,1994년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%188
제6공화국,김영삼,정무제1장관,김윤환,1994년 12월,1995년 5월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%189
제6공화국,김영삼,정무제1장관,김영구,1995년 7월,1995년 8월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%190
제6공화국,김영삼,정무제1장관,주돈식,1995년 12월,1996년 1월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%191
제6공화국,김영삼,정무제1장관,김덕룡,1996년 5월,1996년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%192
제6공화국,김영삼,정무제1장관,신경식,1996년 12월,1997년 3월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%193
제6공화국,김영삼,정무제1장관,홍사덕,1997년 8월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%194
제6공화국,김영삼,정무제2장관,권영자,1993년 2월,1994년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%195
제6공화국,김영삼,정무제2장관,김장숙,1994년 12월,1996년 5월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%196
제6공화국,김영삼,정무제2장관,김윤덕,1996년 8월,1997년 3월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%197
제6공화국,김영삼,정무제2장관,이연숙,1997년 8월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%198
제6공화국,김영삼,총무처 장관,최창윤,1993년 2월,1993년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%199
제6공화국,김영삼,총무처 장관,황영하,1993년 12월,1994년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%200
제6공화국,김영삼,총무처 장관,서석재,1994년 12월,1995년 5월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%201
제6공화국,김영삼,총무처 장관,김기재,1995년 7월,1995년 12월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%202
제6공화국,김영삼,총무처 장관,조해녕,1996년 1월,1996년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%203
제6공화국,김영삼,총무처 장관,김한규,1996년 12월,1997년 3월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%204
제6공화국,김영삼,총무처 장관,심우영,1997년 8월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%205
제6공화국,김영삼,과학기술처 장관,김시중,1993년 2월,1994년 10월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%206
제6공화국,김영삼,과학기술처 장관,정근모,1994년 12월,1996년 5월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%207
제6공화국,김영삼,과학기술처 장관,구본영,1996년 8월,1996년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%208
제6공화국,김영삼,과학기술처 장관,김용진,1996년 12월,1996년 12월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%209
제6공화국,김영삼,과학기술처 장관,권숙일,1997년 2월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%210
제6공화국,김영삼,공보처 장관,오인환,1993년 2월,1997년 11월,https://ko.wikipedia.org/wiki/%EA%B9%80%EC%98%81%EC%82%BC_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%211
제6공화국,노태우,대통령,노태우,1988년 2월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%90
제6공화국,노태우,국무총리,이현재,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%91
제6공화국,노태우,국무총리,강영훈,1988년 12월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%92
제6공화국,노태우,국무총리,노재봉,1990년 12월,1991년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%93
제6공화국,노태우,국무총리,정원식,1991년 4월,1992년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%94
제6공화국,노태우,국무총리,현승종,1992년 10월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%95
제6공화국,노태우,경제기획원 장관,나웅배,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%96
제6공화국,노태우,경제기획원 장관,조순,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%97
제6공화국,노태우,경제기획원 장관,이승윤,1990년 3월,1990년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%98
제6공화국,노태우,경제기획원 장관,최각규,1991년 2월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%99
제6공화국,노태우,통일원 장관,이홍구,1988년 2월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%100
제6공화국,노태우,통일원 장관,홍성철,1990년 3월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%101
제6공화국,노태우,통일원 장관,최호중,1990년 12월,1992년 3월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%102
제6공화국,노태우,통일원 장관,최영철,1992년 6월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%103
제6공화국,노태우,외무부 장관,최광수,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%104
제6공화국,노태우,외무부 장관,최호중,1988년 12월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%105
제6공화국,노태우,외무부 장관,이상옥,1990년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%106
제6공화국,노태우,내무부 장관,이상희,1988년 2월,1988년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%107
제6공화국,노태우,내무부 장관,이춘구,1988년 5월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%108
제6공화국,노태우,내무부 장관,이한동,1988년 12월,1989년 3월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%109
제6공화국,노태우,내무부 장관,김태호,1989년 7월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%110
제6공화국,노태우,내무부 장관,안응모,1990년 3월,1991년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%111
제6공화국,노태우,내무부 장관,이상연,1991년 4월,1992년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%112
제6공화국,노태우,내무부 장관,이동호,1992년 3월,1992년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%113
제6공화국,노태우,내무부 장관,백광현,1992년 10월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%114
제6공화국,노태우,재무부 장관,사공일,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%115
제6공화국,노태우,재무부 장관,이규성,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%116
제6공화국,노태우,재무부 장관,정영의,1990년 3월,1991년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%117
제6공화국,노태우,재무부 장관,이용만,1991년 4월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%118
제6공화국,노태우,법무부 장관,정해창,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%119
제6공화국,노태우,법무부 장관,허형구,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%120
제6공화국,노태우,법무부 장관,이종남,1990년 3월,1991년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%121
제6공화국,노태우,법무부 장관,김기춘,1991년 4월,1992년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%122
제6공화국,노태우,법무부 장관,이정우,1992년 10월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%123
제6공화국,노태우,국방부 장관,오자복,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%124
제6공화국,노태우,국방부 장관,이상훈,1988년 12월,1990년 9월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%125
제6공화국,노태우,국방부 장관,이종구,1990년 10월,1991년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%126
제6공화국,노태우,국방부 장관,최세창,1991년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%127
제6공화국,노태우,교육부 장관,김영식,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%128
제6공화국,노태우,교육부 장관,정원식,1988년 12월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%129
제6공화국,노태우,교육부 장관,윤형섭,1990년 12월,1991년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%130
제6공화국,노태우,교육부 장관,조완규,1992년 1월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%131
제6공화국,노태우,문화부 장관,정한모,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%132
제6공화국,노태우,문화부 장관,최병렬,1988년 12월,1989년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%133
제6공화국,노태우,문화부 장관,이어령,1989년 12월,1991년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%134
제6공화국,노태우,문화부 장관,이수정,1991년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%135
제6공화국,노태우,체육청소년부 장관,조상호,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%136
제6공화국,노태우,체육청소년부 장관,김집,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%137
제6공화국,노태우,체육청소년부 장관,정동성,1990년 3월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%138
제6공화국,노태우,체육청소년부 장관,박철언,1990년 12월,1991년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%139
제6공화국,노태우,체육청소년부 장관,이진삼,1991년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%140
제6공화국,노태우,농림수산부 장관,윤근환,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%141
제6공화국,노태우,농림수산부 장관,김식,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%142
제6공화국,노태우,농림수산부 장관,강보성,1990년 3월,1990년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%143
제6공화국,노태우,농림수산부 장관,조경식,1990년 9월,1992년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%144
제6공화국,노태우,농림수산부 장관,강현욱,1992년 3월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%145
제6공화국,노태우,상공부 장관,안병화,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%146
제6공화국,노태우,상공부 장관,한승수,1988년 12월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%147
제6공화국,노태우,상공부 장관,박필수,1990년 3월,1990년 11월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%148
제6공화국,노태우,상공부 장관,이봉서,1990년 12월,1991년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%149
제6공화국,노태우,상공부 장관,한봉수,1991년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%150
제6공화국,노태우,동력자원부 장관,이봉서,1988년 2월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%151
제6공화국,노태우,동력자원부 장관,이희일,1990년 3월,1991년 2월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%152
제6공화국,노태우,동력자원부 장관,진념,1991년 4월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%153
제6공화국,노태우,건설부 장관,최동섭,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%154
제6공화국,노태우,건설부 장관,박승,1988년 12월,1989년 3월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%155
제6공화국,노태우,건설부 장관,권영각,1989년 7월,1990년 4월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%156
제6공화국,노태우,건설부 장관,이상희,1990년 9월,1990년 12월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%157
제6공화국,노태우,건설부 장관,이진설,1991년 2월,1991년 7월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%158
제6공화국,노태우,건설부 장관,서영택,1991년 12월,1992년 10월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%159
제6공화국,노태우,보건사회부 장관,권이혁,1988년 2월,1988년 5월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%160
제6공화국,노태우,보건사회부 장관,문태준,1988년 12월,1989년 3월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%161
제6공화국,노태우,보건사회부 장관,김종인,1989년 7월,1990년 1월,https://ko.wikipedia.org/wiki/%EB%85%B8%ED%83%9C%EC%9A%B0_%EC%A0%95%EB%B6%80%EC%9D%98_%EA%B5%AD%EB%AC%B4%EC%9C%84%EC%9B%162
